,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime
840,23,356,10.0,True,16.0,True,56054.0
841,91,377,79.0,True,156.0,True,56145.0
842,19,313,502.0,True,115.0,True,56164.0
843,123,389,3598.0,False,145.0,True,56287.0
844,95,378,2.0,True,4.0,True,56382.0
845,48,51,9.0,True,75.0,True,56430.0
846,108,430,602.0,True,383.0,True,56538.0
847,76,366,3598.0,False,592.0,False,56614.0
848,6,320,1.0,True,52.0,True,56620.0
849,113,84,31.0,True,223.0,True,56733.0
850,104,454,550.0,True,463.0,True,56837.0
851,8,103,5.0,True,24.0,True,56845.0
852,15,7,3598.0,False,1660.0,False,56860.0
853,42,172,109.0,True,85.0,True,56902.0
854,44,286,15.0,True,129.0,True,56946.0
855,98,277,18.0,True,155.0,True,57044.0
856,5,472,4.0,True,13.0,True,57049.0
857,49,188,13.0,True,16.0,True,57098.0
858,70,277,652.0,True,304.0,True,57168.0
859,79,382,6.0,True,23.0,True,57247.0
860,86,183,15.0,True,51.0,True,57333.0
861,38,236,2.0,True,39.0,True,57371.0
862,28,423,2.0,True,70.0,True,57399.0
863,52,473,76.0,True,49.0,True,57451.0
864,46,334,3.0,True,24.0,True,57497.0
865,15,182,29.0,True,106.0,True,57512.0
866,18,450,39.0,True,391.0,True,57530.0
867,63,335,75.0,True,51.0,True,57593.0
868,54,491,1714.0,True,1652.0,True,57647.0
869,48,397,15.0,True,12.0,True,57695.0
870,125,302,149.0,True,90.0,True,57820.0
871,95,218,149.0,True,117.0,True,57915.0
872,34,168,4.0,True,41.0,True,57949.0
873,109,107,18.0,True,588.0,True,58058.0
874,37,94,2056.0,True,660.0,True,58095.0
875,121,487,1841.0,True,165.0,True,58216.0
876,82,475,3428.0,True,2631.0,False,58298.0
877,69,452,821.0,True,569.0,True,58367.0
878,54,230,295.0,True,65.0,True,58421.0
879,78,63,147.0,True,77.0,True,58499.0
880,129,295,1622.0,True,856.0,True,58628.0
881,20,245,221.0,True,185.0,True,58648.0
882,104,191,405.0,True,125.0,True,58752.0
883,30,323,3598.0,False,1036.0,False,58782.0
884,21,496,3598.0,False,226.0,True,58803.0
885,45,207,30.0,True,216.0,True,58848.0
886,84,105,3598.0,False,1337.0,False,58932.0
887,90,314,663.0,True,435.0,True,59022.0
888,11,484,126.0,True,294.0,True,59033.0
889,129,107,744.0,True,394.0,True,59162.0
890,62,88,191.0,True,182.0,True,59224.0
891,123,123,124.0,True,458.0,True,59347.0
892,66,474,270.0,True,282.0,True,59413.0
893,51,27,263.0,True,234.0,True,59464.0
894,10,495,399.0,True,375.0,True,59474.0
895,46,335,3598.0,False,1268.0,False,59520.0
896,89,134,215.0,True,1105.0,True,59609.0
897,81,204,3598.0,False,516.0,False,59690.0
898,20,230,34.0,True,100.0,True,59710.0
899,41,386,3598.0,False,354.0,True,59751.0
900,26,285,290.0,True,63.0,True,59777.0
901,58,146,3598.0,False,752.0,False,59835.0
902,38,382,2.0,True,41.0,True,59873.0
903,85,179,34.0,True,54.0,True,59958.0
904,55,458,53.0,True,56.0,True,60013.0
905,47,143,3598.0,False,264.0,True,60060.0
906,116,275,6.0,True,32.0,True,60176.0
907,95,257,35.0,True,122.0,True,60271.0
908,56,366,5.0,True,583.0,True,60327.0
909,57,155,289.0,True,57.0,True,60384.0
910,30,46,54.0,True,136.0,True,60414.0
911,81,87,3598.0,False,1310.0,False,60495.0
912,68,412,2723.0,True,1203.0,True,60563.0
913,18,125,196.0,True,224.0,False,60581.0
914,65,227,3598.0,False,213.0,False,60646.0
915,75,22,184.0,True,227.0,False,60721.0
916,83,380,149.0,True,96.0,True,60804.0
917,97,6,117.0,True,53.0,True,60901.0
918,114,229,3598.0,False,878.0,False,61015.0
919,39,299,3598.0,False,1381.0,False,61054.0
920,68,120,16.0,True,12.0,True,61122.0
921,39,336,10.0,True,12.0,True,61161.0
922,42,91,3598.0,False,362.0,True,61203.0
923,58,287,1.0,True,6.0,True,61261.0
924,124,294,45.0,True,200.0,True,61385.0
925,35,192,16.0,True,68.0,True,61420.0
926,84,115,2.0,True,27.0,True,61504.0
927,59,302,53.0,True,120.0,True,61563.0
928,70,71,2.0,True,4.0,True,61633.0
929,40,350,39.0,True,35.0,True,61673.0
930,52,152,31.0,True,25.0,True,61725.0
931,11,127,6.0,True,88.0,True,61736.0
932,119,468,22.0,True,33.0,True,61855.0
933,48,382,263.0,True,470.0,True,61903.0
934,68,325,231.0,True,101.0,True,61971.0
935,82,404,16.0,True,402.0,False,62053.0
936,42,6,43.0,True,26.0,True,62095.0
937,55,128,15.0,True,29.0,True,62150.0
938,75,48,23.0,True,23.0,True,62225.0
939,34,377,3.0,True,24.0,True,62259.0
940,32,413,123.0,True,94.0,True,62291.0
941,98,263,102.0,True,340.0,True,62389.0
942,11,56,589.0,True,289.0,True,62400.0
943,124,434,2.0,True,17.0,True,62524.0
944,95,85,2.0,True,22.0,True,62619.0
945,65,441,167.0,True,241.0,True,62684.0
946,118,39,630.0,True,185.0,True,62802.0
947,19,258,132.0,True,40.0,True,62821.0
948,16,400,71.0,True,553.0,True,62837.0
949,12,183,20.0,True,40.0,True,62849.0
950,2,342,2.0,True,26.0,True,62851.0
951,89,334,339.0,True,240.0,True,62940.0
952,125,61,5.0,True,32.0,True,63065.0
953,67,40,17.0,True,24.0,True,63132.0
954,113,70,11.0,True,501.0,True,63245.0
955,77,324,21.0,True,49.0,True,63322.0
956,94,454,7.0,True,119.0,True,63416.0
957,5,155,131.0,True,19.0,True,63421.0
958,33,441,72.0,True,246.0,True,63454.0
959,30,477,7.0,True,30.0,True,63484.0
960,20,277,875.0,True,21.0,True,63504.0
961,85,124,214.0,True,201.0,False,63589.0
962,120,231,189.0,True,211.0,False,63709.0
963,53,477,124.0,True,127.0,True,63762.0
964,39,487,110.0,True,149.0,True,63801.0
965,79,277,3598.0,False,2858.0,False,63880.0
966,46,228,455.0,True,404.0,True,63926.0
967,53,291,3598.0,False,1420.0,False,63979.0
968,31,129,3.0,True,2.0,True,64010.0
969,48,324,219.0,True,301.0,True,64058.0
970,55,184,3598.0,False,2461.0,False,64113.0
971,25,272,3598.0,False,3062.0,False,64138.0
972,91,375,2.0,True,1.0,True,64229.0
973,114,382,3.0,True,49.0,True,64343.0
974,49,302,426.0,True,614.0,True,64392.0
975,37,211,3598.0,False,593.0,True,64429.0
976,99,277,71.0,True,65.0,True,64528.0
977,56,164,740.0,True,392.0,True,64584.0
978,54,405,35.0,True,36.0,True,64638.0
979,109,123,3084.0,True,1634.0,False,64747.0
980,16,313,29.0,True,108.0,True,64763.0
981,34,144,29.0,True,361.0,True,64797.0
982,14,413,7.0,True,29.0,True,64811.0
983,62,354,230.0,True,188.0,True,64873.0
984,103,417,3.0,True,34.0,True,64976.0
985,12,32,92.0,True,64.0,True,64988.0
