PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
452,10583,11788,12240,1205,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
62,11114,11440,11502,326,1,1
78,11373,11582,11660,209,1,1
78,11158,11503,11581,345,1,1
95,10331,11661,11756,1330,1,1
452,10583,11757,12209,1174,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
78,11158,11444,11522,286,1,1
78,11373,11523,11601,150,1,1
95,10331,11602,11697,1271,1,1
452,10583,11698,12150,1115,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
78,11373,11459,11537,86,1,1
95,10331,11538,11633,1207,1,1
452,10583,11634,12086,1051,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
95,10331,11496,11591,1165,1,1
452,10583,11592,12044,1009,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
58,15020,15611,15669,591,1,1
2,14755,15549,15551,794,1,1
1,14562,15538,15539,976,1,1
111,15167,15670,15781,503,1,1
1,14459,15544,15545,1085,1,1
1,14333,15542,15543,1209,1,1
58,15456,15552,15610,96,1,1
2,15423,15546,15548,123,1,1
623,15279,15782,16405,503,1,1
1,14224,15540,15541,1316,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1,14224,15540,15541,1316,1,1
1,14333,15544,15545,1211,1,1
1,14459,15542,15543,1083,1,1
2,15423,15549,15551,126,1,1
2,14755,15546,15548,791,1,1
58,15456,15611,15669,155,1,1
58,15020,15552,15610,532,1,1
111,15167,15670,15781,503,1,1
623,15279,15782,16405,503,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1,14459,15542,15543,1083,1,1
1,14333,15544,15545,1211,1,1
2,14755,15549,15551,794,1,1
2,15423,15546,15548,123,1,1
58,15020,15611,15669,591,1,1
58,15456,15552,15610,96,1,1
111,15167,15670,15781,503,1,1
623,15279,15782,16405,503,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
1,14333,15544,15545,1211,1,1
2,15423,15549,15551,126,1,1
2,14755,15546,15548,791,1,1
58,15456,15611,15669,155,1,1
58,15020,15552,15610,532,1,1
111,15167,15670,15781,503,1,1
623,15279,15782,16405,503,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
2,14755,15546,15548,791,1,1
2,15423,15549,15551,126,1,1
58,15020,15611,15669,591,1,1
58,15456,15552,15610,96,1,1
111,15167,15670,15781,503,1,1
623,15279,15782,16405,503,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
2,15423,15548,15550,125,1,1
58,15456,15610,15668,154,1,1
58,15020,15551,15609,531,1,1
111,15167,15669,15780,502,1,1
623,15279,15781,16404,502,1,1
PredictedServiceTime,ArrivalTime,MIPPredictedTimeServiceBegins,MIPPredictedTimeServiceEnds,MIPWaitingTimeInQueue,MIPAttended,MIPVM
58,15020,15550,15608,530,1,1
58,15456,15609,15667,153,1,1
111,15167,15668,15779,501,1,1
623,15279,15780,16403,501,1,1
