,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime
803,63,204,1.0,True,1.0,True,53731.0
804,65,120,1.0,True,1.0,True,53796.0
805,120,255,3598.0,False,556.0,False,53916.0
806,1,34,1.0,True,1.0,True,53917.0
807,8,294,1.0,True,1.0,True,53925.0
808,4,281,1.0,True,1.0,True,53929.0
809,39,101,7.0,True,224.0,True,53968.0
810,80,276,1.0,True,1.0,True,54048.0
811,33,186,1.0,True,2.0,True,54081.0
812,110,136,1.0,True,1.0,True,54191.0
813,48,108,1.0,True,1.0,True,54239.0
814,54,76,1.0,True,1.0,True,54293.0
815,7,214,1.0,True,1.0,True,54300.0
816,13,83,1.0,True,1.0,True,54313.0
817,47,180,17.0,True,23.0,True,54360.0
818,33,119,21.0,True,272.0,True,54393.0
819,13,62,222.0,True,503.0,True,54406.0
820,126,258,579.0,True,458.0,True,54532.0
821,103,270,179.0,True,351.0,True,54635.0
822,94,226,5.0,True,34.0,True,54729.0
823,122,278,2.0,True,2.0,True,54851.0
824,43,144,341.0,True,473.0,True,54894.0
825,110,125,1387.0,True,507.0,True,55004.0
826,90,141,69.0,True,394.0,True,55094.0
827,115,72,3598.0,False,1100.0,False,55209.0
828,115,106,7.0,True,93.0,True,55324.0
829,41,193,10.0,True,26.0,True,55365.0
830,67,78,3598.0,False,1165.0,False,55432.0
831,110,31,2.0,True,5.0,True,55542.0
832,1,273,2.0,True,4.0,True,55543.0
833,34,107,346.0,True,262.0,True,55577.0
834,49,134,2655.0,True,1863.0,True,55626.0
835,109,101,44.0,True,319.0,True,55735.0
836,46,55,74.0,True,491.0,True,55781.0
837,82,279,3598.0,False,1322.0,False,55863.0
838,107,63,433.0,True,400.0,True,55970.0
839,61,173,35.0,True,321.0,True,56031.0
840,23,284,10.0,True,14.0,True,56054.0
841,91,156,79.0,True,108.0,True,56145.0
842,19,39,502.0,True,168.0,True,56164.0
843,123,282,3598.0,False,558.0,False,56287.0
844,95,269,2.0,True,3.0,True,56382.0
845,48,226,9.0,True,79.0,True,56430.0
846,108,146,602.0,True,108.0,True,56538.0
847,76,108,3598.0,False,875.0,False,56614.0
848,6,200,1.0,True,37.0,True,56620.0
849,113,40,31.0,True,180.0,True,56733.0
850,104,205,550.0,True,414.0,True,56837.0
851,8,142,5.0,True,33.0,True,56845.0
852,15,118,3598.0,False,1429.0,False,56860.0
853,42,63,109.0,True,114.0,True,56902.0
854,44,85,15.0,True,70.0,True,56946.0
855,98,281,18.0,True,240.0,True,57044.0
856,5,10,4.0,True,22.0,True,57049.0
857,49,10,13.0,True,15.0,True,57098.0
858,70,113,652.0,True,118.0,True,57168.0
859,79,5,6.0,True,40.0,True,57247.0
860,86,2,15.0,True,49.0,True,57333.0
861,38,66,2.0,True,33.0,True,57371.0
