,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
113,26,74,1.0,True,1.0,True,2107.0,-1,0,0,0.0,165,5008.0,5008.0,2901.0,2901.0,0.0,0.0,0.0,0.0
114,6,35,1.0,True,1.0,True,2113.0,-1,0,0,0.0,174,5008.0,5008.0,2895.0,2895.0,0.0,0.0,0.0,0.0
115,3,26,1.0,True,1.0,True,2116.0,-1,0,0,0.0,162,5008.0,5008.0,2892.0,2892.0,0.0,0.0,0.0,0.0
116,20,30,1.0,True,1.0,True,2136.0,-1,0,0,0.0,147,5008.0,5008.0,2872.0,2872.0,0.0,0.0,0.0,0.0
117,25,7,3598.0,False,3598.0,False,2161.0,-1,0,0,0.0,12,5008.0,5008.0,2847.0,2847.0,0.0,0.0,0.0,0.0
118,36,21,1.0,True,1.0,True,2197.0,-1,0,0,0.0,170,5008.0,5008.0,2811.0,2811.0,0.0,0.0,0.0,0.0
119,6,89,1.0,True,1.0,True,2203.0,-1,0,0,0.0,154,5008.0,5008.0,2805.0,2805.0,0.0,0.0,0.0,0.0
120,25,21,1.0,True,1.0,True,2228.0,-1,0,0,0.0,178,5008.0,5008.0,2780.0,2780.0,0.0,0.0,0.0,0.0
121,15,33,1.0,True,1.0,True,2243.0,-1,0,0,0.0,166,5008.0,5008.0,2765.0,2765.0,0.0,0.0,0.0,0.0
122,20,74,7.0,True,7.0,True,2263.0,-1,0,0,0.0,114,5008.0,5008.0,2745.0,2745.0,0.0,0.0,0.0,0.0
123,25,36,3.0,True,3.0,True,2288.0,-1,0,0,0.0,128,5008.0,5008.0,2720.0,2720.0,0.0,0.0,0.0,0.0
124,31,58,1493.0,True,1493.0,True,2319.0,-1,0,0,0.0,52,5008.0,5008.0,2689.0,2689.0,0.0,0.0,0.0,0.0
125,13,64,3598.0,False,3598.0,False,2332.0,-1,0,0,0.0,23,5008.0,5008.0,2676.0,2676.0,0.0,0.0,0.0,0.0
126,12,45,4.0,True,4.0,True,2344.0,-1,0,0,0.0,122,5008.0,5008.0,2664.0,2664.0,0.0,0.0,0.0,0.0
127,37,70,3598.0,False,3598.0,False,2381.0,-1,0,0,0.0,36,5008.0,5008.0,2627.0,2627.0,0.0,0.0,0.0,0.0
128,26,87,1.0,True,1.0,True,2407.0,-1,0,0,0.0,144,5008.0,5008.0,2601.0,2601.0,0.0,0.0,0.0,0.0
129,26,30,1.0,True,1.0,True,2433.0,-1,0,0,0.0,173,5008.0,5008.0,2575.0,2575.0,0.0,0.0,0.0,0.0
130,33,43,1.0,True,1.0,True,2466.0,-1,0,0,0.0,168,5008.0,5008.0,2542.0,2542.0,0.0,0.0,0.0,0.0
131,34,41,1.0,True,1.0,True,2500.0,-1,0,0,0.0,179,5008.0,5008.0,2508.0,2508.0,0.0,0.0,0.0,0.0
132,29,58,52.0,True,52.0,True,2529.0,-1,0,0,0.0,89,5008.0,5008.0,2479.0,2479.0,0.0,0.0,0.0,0.0
133,7,49,235.0,True,235.0,True,2536.0,-1,0,0,0.0,68,5008.0,5008.0,2472.0,2472.0,0.0,0.0,0.0,0.0
134,33,68,6.0,True,6.0,True,2569.0,-1,0,0,0.0,115,5008.0,5008.0,2439.0,2439.0,0.0,0.0,0.0,0.0
135,14,64,2.0,True,2.0,True,2583.0,-1,0,0,0.0,137,5008.0,5008.0,2425.0,2425.0,0.0,0.0,0.0,0.0
136,38,12,310.0,True,310.0,True,2621.0,-1,0,0,0.0,62,5008.0,5008.0,2387.0,2387.0,0.0,0.0,0.0,0.0
137,24,22,1.0,True,1.0,True,2645.0,-1,0,0,0.0,149,5008.0,5008.0,2363.0,2363.0,0.0,0.0,0.0,0.0
138,13,19,2.0,True,2.0,True,2658.0,-1,0,0,0.0,134,5008.0,5008.0,2350.0,2350.0,0.0,0.0,0.0,0.0
