,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
555,28,36,3598.0,False,263.0,False,11270.0,212,13260.0,13260.0,1990.0,1990.0,0.0,0.0,0.0,0.0
590,14,89,415.0,True,266.0,True,12013.0,211,13261.0,13261.0,1248.0,1248.0,0.0,0.0,0.0,0.0
506,12,56,223.0,True,270.0,True,10238.0,210,13262.0,13262.0,3024.0,3024.0,0.0,0.0,0.0,0.0
486,38,42,174.0,True,270.0,True,9797.0,209,13263.0,13263.0,3466.0,3466.0,0.0,0.0,0.0,0.0
556,2,55,1322.0,True,272.0,True,11272.0,209,13264.0,13264.0,1992.0,1992.0,0.0,0.0,0.0,0.0
518,39,67,1535.0,True,272.0,True,10498.0,208,13265.0,13265.0,2767.0,2767.0,0.0,0.0,0.0,0.0
547,11,42,3598.0,False,302.0,True,11075.0,207,13266.0,13266.0,2191.0,2191.0,0.0,0.0,0.0,0.0
509,33,8,3281.0,True,302.0,True,10303.0,206,13267.0,13267.0,2964.0,2964.0,0.0,0.0,0.0,0.0
651,27,41,1242.0,True,320.0,False,13143.0,205,13268.0,13268.0,125.0,125.0,0.0,0.0,0.0,0.0
654,39,57,555.0,True,354.0,True,13225.0,204,13269.0,13824.0,44.0,599.0,0.0,0.0,1.0,1.0
685,6,35,1.0,True,1.0,True,13724.0,235,13825.0,13825.0,101.0,101.0,0.0,0.0,0.0,0.0
686,22,30,1.0,True,1.0,True,13746.0,234,13826.0,13826.0,80.0,80.0,0.0,0.0,0.0,0.0
661,11,60,5.0,True,2.0,True,13320.0,233,13827.0,13827.0,507.0,507.0,0.0,0.0,0.0,0.0
677,35,66,1.0,True,2.0,True,13602.0,232,13828.0,13828.0,226.0,226.0,0.0,0.0,0.0,0.0
687,26,31,1.0,True,2.0,True,13772.0,231,13829.0,13829.0,57.0,57.0,0.0,0.0,0.0,0.0
678,26,16,3.0,True,4.0,True,13628.0,230,13830.0,13830.0,202.0,202.0,0.0,0.0,0.0,0.0
662,27,78,1.0,True,4.0,True,13347.0,229,13831.0,13831.0,484.0,484.0,0.0,0.0,0.0,0.0
683,4,53,2559.0,True,8.0,True,13691.0,228,13832.0,13832.0,141.0,141.0,0.0,0.0,0.0,0.0
681,36,27,5.0,True,9.0,True,13668.0,227,13833.0,13833.0,165.0,165.0,0.0,0.0,0.0,0.0
682,19,2,26.0,True,19.0,True,13687.0,227,13834.0,13834.0,147.0,147.0,0.0,0.0,0.0,0.0
666,39,40,24.0,True,19.0,True,13424.0,226,13835.0,13835.0,411.0,411.0,0.0,0.0,0.0,0.0
668,36,58,71.0,True,34.0,True,13481.0,225,13836.0,13836.0,355.0,355.0,0.0,0.0,0.0,0.0
688,4,29,66.0,True,58.0,True,13776.0,224,13837.0,13837.0,61.0,61.0,0.0,0.0,0.0,0.0
665,24,30,474.0,True,90.0,True,13385.0,223,13838.0,13838.0,453.0,453.0,0.0,0.0,0.0,0.0
669,11,56,3598.0,False,240.0,True,13492.0,222,13839.0,13839.0,347.0,347.0,0.0,0.0,0.0,0.0
679,2,13,149.0,True,308.0,True,13630.0,221,13840.0,13840.0,210.0,210.0,0.0,0.0,0.0,0.0
663,8,69,495.0,True,308.0,True,13355.0,220,13841.0,13841.0,486.0,486.0,0.0,0.0,0.0,0.0
670,31,17,401.0,True,354.0,True,13523.0,219,13842.0,13842.0,319.0,319.0,0.0,0.0,0.0,0.0
469,38,70,16.0,True,402.0,True,9453.0,218,13843.0,13843.0,4390.0,4390.0,0.0,0.0,0.0,0.0
397,29,6,3598.0,False,416.0,False,8105.0,217,13844.0,13844.0,5739.0,5739.0,0.0,0.0,0.0,0.0
385,21,84,3598.0,False,416.0,False,7863.0,216,13845.0,13845.0,5982.0,5982.0,0.0,0.0,0.0,0.0
614,36,60,684.0,True,432.0,True,12481.0,215,13846.0,13846.0,1365.0,1365.0,0.0,0.0,0.0,0.0
410,25,70,596.0,True,432.0,True,8337.0,214,13847.0,13847.0,5510.0,5510.0,0.0,0.0,0.0,0.0
593,28,16,204.0,True,465.0,True,12087.0,213,13848.0,13848.0,1761.0,1761.0,0.0,0.0,0.0,0.0
583,25,23,1089.0,True,465.0,True,11861.0,212,13849.0,13849.0,1988.0,1988.0,0.0,0.0,0.0,0.0
531,24,87,3598.0,False,484.0,False,10766.0,211,13850.0,13850.0,3084.0,3084.0,0.0,0.0,0.0,0.0
468,6,70,3598.0,False,484.0,False,9415.0,210,13851.0,13851.0,4436.0,4436.0,0.0,0.0,0.0,0.0
646,36,41,2286.0,True,494.0,True,13025.0,209,13852.0,13852.0,827.0,827.0,0.0,0.0,0.0,0.0
474,22,7,129.0,True,527.0,False,9583.0,208,13853.0,13853.0,4270.0,4270.0,0.0,0.0,0.0,0.0
450,11,66,3598.0,False,558.0,False,9077.0,207,13854.0,13854.0,4777.0,4777.0,0.0,0.0,0.0,0.0
442,16,78,3598.0,False,558.0,False,8957.0,206,13855.0,13855.0,4898.0,4898.0,0.0,0.0,0.0,0.0
446,4,20,3598.0,False,558.0,False,9001.0,205,13856.0,13856.0,4855.0,4855.0,0.0,0.0,0.0,0.0
525,12,10,689.0,True,619.0,True,10639.0,204,13857.0,13857.0,3218.0,3218.0,0.0,0.0,0.0,0.0
619,27,37,2005.0,True,654.0,True,12528.0,203,13858.0,13858.0,1330.0,1330.0,0.0,0.0,0.0,0.0
608,1,59,1416.0,True,654.0,True,12375.0,202,13859.0,13859.0,1484.0,1484.0,0.0,0.0,0.0,0.0
667,21,41,3598.0,False,660.0,False,13445.0,201,13860.0,13860.0,415.0,415.0,0.0,0.0,0.0,0.0
517,15,75,3598.0,False,660.0,False,10459.0,200,13861.0,13861.0,3402.0,3402.0,0.0,0.0,0.0,0.0
616,3,29,3598.0,False,678.0,False,12488.0,199,13862.0,13862.0,1374.0,1374.0,0.0,0.0,0.0,0.0
691,29,28,1.0,True,1.0,True,13862.0,199,13863.0,13864.0,1.0,2.0,0.0,0.0,1.0,1.0
419,28,47,123.0,True,688.0,True,8486.0,198,13865.0,13865.0,5379.0,5379.0,0.0,0.0,0.0,0.0
480,23,3,12.0,True,730.0,True,9680.0,197,13866.0,13866.0,4186.0,4186.0,0.0,0.0,0.0,0.0
514,24,26,3598.0,False,732.0,True,10394.0,196,13867.0,13867.0,3473.0,3473.0,0.0,0.0,0.0,0.0
692,5,55,1.0,True,1.0,True,13867.0,196,13868.0,13869.0,1.0,2.0,0.0,0.0,1.0,1.0
405,2,8,840.0,True,804.0,True,8241.0,195,13870.0,13870.0,5629.0,5629.0,0.0,0.0,0.0,0.0
394,16,53,4.0,True,811.0,False,8049.0,194,13871.0,13871.0,5822.0,5822.0,0.0,0.0,0.0,0.0
193,14,3,5.0,True,830.0,False,3725.0,193,13872.0,13872.0,10147.0,10147.0,0.0,0.0,0.0,0.0
528,37,8,3598.0,False,858.0,False,10698.0,192,13873.0,13873.0,3175.0,3175.0,0.0,0.0,0.0,0.0
690,25,56,3598.0,False,904.0,False,13833.0,191,13874.0,13874.0,41.0,41.0,0.0,0.0,0.0,0.0
319,21,41,3598.0,False,945.0,False,6343.0,190,13875.0,13875.0,7532.0,7532.0,0.0,0.0,0.0,0.0
562,32,2,2.0,True,947.0,False,11381.0,189,13876.0,13876.0,2495.0,2495.0,0.0,0.0,0.0,0.0
159,13,11,3170.0,True,955.0,True,3028.0,188,13877.0,13877.0,10849.0,10849.0,0.0,0.0,0.0,0.0
345,31,53,3000.0,True,994.0,True,6935.0,187,13878.0,13878.0,6943.0,6943.0,0.0,0.0,0.0,0.0
438,25,71,3007.0,True,994.0,True,8887.0,186,13879.0,13879.0,4992.0,4992.0,0.0,0.0,0.0,0.0
330,23,21,3598.0,False,1003.0,False,6558.0,185,13880.0,13880.0,7322.0,7322.0,0.0,0.0,0.0,0.0
108,23,16,3598.0,False,1010.0,False,2011.0,184,13881.0,13881.0,11870.0,11870.0,0.0,0.0,0.0,0.0
