,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
338,22,9,3598.0,False,1683.0,False,6730.0,0,104,20628.0,20628.0,13898.0,13898.0,0.0,0.0,0.0,0.0
475,14,63,3598.0,False,1718.0,False,9597.0,0,103,20629.0,20629.0,11032.0,11032.0,0.0,0.0,0.0,0.0
470,20,47,1982.0,True,1718.0,True,9473.0,0,102,20630.0,20630.0,11157.0,11157.0,0.0,0.0,0.0,0.0
214,33,13,3598.0,False,1738.0,False,4148.0,0,101,20631.0,20631.0,16483.0,16483.0,0.0,0.0,0.0,0.0
626,8,66,3598.0,False,1742.0,False,12686.0,0,100,20632.0,20632.0,7946.0,7946.0,0.0,0.0,0.0,0.0
206,24,89,3598.0,False,1762.0,False,3999.0,0,99,20633.0,20633.0,16634.0,16634.0,0.0,0.0,0.0,0.0
895,19,16,3598.0,False,1762.0,False,17810.0,0,99,20634.0,20634.0,2824.0,2824.0,0.0,0.0,0.0,0.0
517,15,75,3598.0,False,1767.0,True,10459.0,0,98,20635.0,20635.0,10176.0,10176.0,0.0,0.0,0.0,0.0
482,7,51,2878.0,True,1771.0,True,9709.0,0,97,20636.0,20636.0,10927.0,10927.0,0.0,0.0,0.0,0.0
604,26,16,3598.0,False,1779.0,False,12283.0,0,96,20637.0,20637.0,8354.0,8354.0,0.0,0.0,0.0,0.0
213,9,67,3598.0,False,1795.0,False,4115.0,0,95,20638.0,20638.0,16523.0,16523.0,0.0,0.0,0.0,0.0
667,21,41,3598.0,False,1804.0,False,13445.0,0,94,20639.0,20639.0,7194.0,7194.0,0.0,0.0,0.0,0.0
45,39,28,3598.0,False,1833.0,False,914.0,0,93,20640.0,20640.0,19726.0,19726.0,0.0,0.0,0.0,0.0
615,4,85,3598.0,False,1833.0,False,12485.0,0,92,20641.0,20641.0,8156.0,8156.0,0.0,0.0,0.0,0.0
436,2,22,3598.0,False,1837.0,False,8823.0,0,91,20642.0,20642.0,11819.0,11819.0,0.0,0.0,0.0,0.0
868,3,6,1714.0,True,1841.0,True,17353.0,0,90,20643.0,20643.0,3290.0,3290.0,0.0,0.0,0.0,0.0
223,8,89,3598.0,False,1841.0,False,4323.0,0,89,20644.0,20644.0,16321.0,16321.0,0.0,0.0,0.0,0.0
125,13,64,3598.0,False,1841.0,False,2332.0,0,88,20645.0,20645.0,18313.0,18313.0,0.0,0.0,0.0,0.0
319,21,41,3598.0,False,1854.0,False,6343.0,0,87,20646.0,20646.0,14303.0,14303.0,0.0,0.0,0.0,0.0
127,37,70,3598.0,False,1858.0,False,2381.0,0,86,20647.0,20647.0,18266.0,18266.0,0.0,0.0,0.0,0.0
1033,25,71,8.0,True,1858.0,False,20448.0,0,85,20648.0,20648.0,200.0,200.0,0.0,0.0,0.0,0.0
834,34,63,2655.0,True,1863.0,True,16674.0,0,84,20649.0,20649.0,3975.0,3975.0,0.0,0.0,0.0,0.0
912,6,68,2723.0,True,1863.0,True,18048.0,0,83,20650.0,20650.0,2602.0,2602.0,0.0,0.0,0.0,0.0
569,32,73,3598.0,False,1863.0,False,11591.0,0,82,20651.0,20651.0,9060.0,9060.0,0.0,0.0,0.0,0.0
208,26,31,3598.0,False,1893.0,False,4060.0,0,81,20652.0,20652.0,16592.0,16592.0,0.0,0.0,0.0,0.0
