,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
208,68,24,3598.0,False,3598.0,False,7988.0,0,7988.0,11586.0,0.0,3598.0,61.0,0.0,1.0,0.0
220,44,25,1.0,True,1.0,True,8340.0,88,11587.0,11587.0,3247.0,3247.0,0.0,0.0,0.0,0.0
261,72,9,1.0,True,1.0,True,9965.0,87,11588.0,11588.0,1623.0,1623.0,0.0,0.0,0.0,0.0
265,50,6,1.0,True,1.0,True,10196.0,86,11589.0,11589.0,1393.0,1393.0,0.0,0.0,0.0,0.0
269,13,13,1.0,True,1.0,True,10345.0,85,11590.0,11590.0,1245.0,1245.0,0.0,0.0,0.0,0.0
266,27,22,1.0,True,1.0,True,10223.0,84,11591.0,11591.0,1368.0,1368.0,0.0,0.0,0.0,0.0
262,65,6,1.0,True,1.0,True,10030.0,83,11592.0,11592.0,1562.0,1562.0,0.0,0.0,0.0,0.0
263,74,22,1.0,True,1.0,True,10104.0,82,11593.0,11593.0,1489.0,1489.0,0.0,0.0,0.0,0.0
224,72,23,1.0,True,1.0,True,8519.0,81,11594.0,11594.0,3075.0,3075.0,0.0,0.0,0.0,0.0
284,55,11,1.0,True,1.0,True,11028.0,80,11595.0,11595.0,567.0,567.0,0.0,0.0,0.0,0.0
231,15,4,2.0,True,2.0,True,8811.0,79,11596.0,11596.0,2785.0,2785.0,0.0,0.0,0.0,0.0
242,40,8,2.0,True,2.0,True,9161.0,78,11597.0,11597.0,2436.0,2436.0,0.0,0.0,0.0,0.0
243,6,17,4.0,True,4.0,True,9167.0,77,11598.0,11598.0,2431.0,2431.0,0.0,0.0,0.0,0.0
250,43,19,6.0,True,6.0,True,9491.0,76,11599.0,11599.0,2108.0,2108.0,0.0,0.0,0.0,0.0
222,24,22,10.0,True,10.0,True,8399.0,75,11600.0,11600.0,3201.0,3201.0,0.0,0.0,0.0,0.0
230,31,8,10.0,True,10.0,True,8796.0,74,11601.0,11601.0,2805.0,2805.0,0.0,0.0,0.0,0.0
268,35,18,17.0,True,17.0,True,10332.0,73,11602.0,11602.0,1270.0,1270.0,0.0,0.0,0.0,0.0
238,55,1,18.0,True,18.0,True,9023.0,72,11603.0,11603.0,2580.0,2580.0,0.0,0.0,0.0,0.0
283,64,13,22.0,True,22.0,True,10973.0,71,11604.0,11604.0,631.0,631.0,0.0,0.0,0.0,0.0
264,42,16,25.0,True,25.0,True,10146.0,70,11605.0,11605.0,1459.0,1459.0,0.0,0.0,0.0,0.0
272,64,10,37.0,True,37.0,True,10445.0,69,11606.0,11606.0,1161.0,1161.0,0.0,0.0,0.0,0.0
282,72,6,39.0,True,39.0,True,10909.0,68,11607.0,11607.0,698.0,698.0,0.0,0.0,0.0,0.0
267,74,3,40.0,True,40.0,True,10297.0,67,11608.0,11608.0,1311.0,1311.0,0.0,0.0,0.0,0.0
294,15,4,40.0,True,40.0,True,11452.0,66,11609.0,11609.0,157.0,157.0,0.0,0.0,0.0,0.0
233,17,2,59.0,True,59.0,True,8896.0,65,11610.0,11610.0,2714.0,2714.0,0.0,0.0,0.0,0.0
247,52,5,61.0,True,61.0,True,9356.0,64,11611.0,11611.0,2255.0,2255.0,0.0,0.0,0.0,0.0
235,5,25,70.0,True,70.0,True,8919.0,63,11612.0,11612.0,2693.0,2693.0,0.0,0.0,0.0,0.0
240,6,28,72.0,True,72.0,True,9063.0,62,11613.0,11613.0,2550.0,2550.0,0.0,0.0,0.0,0.0
292,55,13,91.0,True,91.0,True,11399.0,61,11614.0,11614.0,215.0,215.0,0.0,0.0,0.0,0.0
216,30,18,92.0,True,92.0,True,8223.0,60,11615.0,11615.0,3392.0,3392.0,0.0,0.0,0.0,0.0
245,35,8,94.0,True,94.0,True,9264.0,59,11616.0,11616.0,2352.0,2352.0,0.0,0.0,0.0,0.0
253,65,21,109.0,True,109.0,True,9617.0,58,11617.0,11617.0,2000.0,2000.0,0.0,0.0,0.0,0.0
274,68,26,118.0,True,118.0,True,10523.0,57,11618.0,11618.0,1095.0,1095.0,0.0,0.0,0.0,0.0
291,73,8,128.0,True,128.0,True,11344.0,56,11619.0,11619.0,275.0,275.0,0.0,0.0,0.0,0.0
278,61,25,156.0,True,156.0,True,10686.0,55,11620.0,11620.0,934.0,934.0,0.0,0.0,0.0,0.0
239,34,3,174.0,True,174.0,True,9057.0,54,11621.0,11621.0,2564.0,2564.0,0.0,0.0,0.0,0.0
256,58,25,187.0,True,187.0,True,9813.0,53,11622.0,11622.0,1809.0,1809.0,0.0,0.0,0.0,0.0
289,8,18,246.0,True,246.0,True,11232.0,52,11623.0,11623.0,391.0,391.0,0.0,0.0,0.0,0.0
293,38,17,251.0,True,251.0,True,11437.0,51,11624.0,11624.0,187.0,187.0,0.0,0.0,0.0,0.0
219,8,22,253.0,True,253.0,True,8296.0,50,11625.0,11625.0,3329.0,3329.0,0.0,0.0,0.0,0.0
227,52,23,290.0,True,290.0,True,8651.0,49,11626.0,11626.0,2975.0,2975.0,0.0,0.0,0.0,0.0
276,74,28,420.0,True,420.0,True,10602.0,48,11627.0,11627.0,1025.0,1025.0,0.0,0.0,0.0,0.0
236,15,1,490.0,True,490.0,True,8934.0,47,11628.0,11628.0,2694.0,2694.0,0.0,0.0,0.0,0.0
285,51,16,528.0,True,528.0,True,11079.0,47,11629.0,11629.0,550.0,550.0,0.0,0.0,0.0,0.0
211,46,7,848.0,True,848.0,True,8061.0,46,11630.0,11630.0,3569.0,3569.0,0.0,0.0,0.0,0.0
210,9,29,987.0,True,987.0,True,8015.0,45,11631.0,11631.0,3616.0,3616.0,0.0,0.0,0.0,0.0
295,21,20,1262.0,True,1262.0,True,11473.0,44,11632.0,11632.0,159.0,159.0,0.0,0.0,0.0,0.0
290,39,7,1459.0,True,1459.0,True,11271.0,43,11633.0,11633.0,362.0,362.0,0.0,0.0,0.0,0.0
228,67,18,1707.0,True,1707.0,True,8718.0,42,11634.0,11634.0,2916.0,2916.0,0.0,0.0,0.0,0.0
248,38,21,1767.0,True,1767.0,True,9394.0,41,11635.0,11635.0,2241.0,2241.0,0.0,0.0,0.0,0.0
215,62,20,2281.0,True,2281.0,True,8193.0,40,11636.0,11636.0,3443.0,3443.0,0.0,0.0,0.0,0.0
271,17,14,3105.0,True,3105.0,True,10381.0,39,11637.0,11637.0,1256.0,1256.0,0.0,0.0,0.0,0.0
212,46,18,3289.0,True,3289.0,True,8107.0,38,11638.0,11638.0,3531.0,3531.0,0.0,0.0,0.0,0.0
218,7,20,3508.0,True,3508.0,True,8288.0,37,11639.0,11639.0,3351.0,3351.0,0.0,0.0,0.0,0.0
279,16,2,3598.0,False,3598.0,False,10702.0,36,11640.0,11640.0,938.0,938.0,0.0,0.0,0.0,0.0
