,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,Stopped,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
651,11,14,1242.0,True,320.0,False,10375.0,0,164,11536.0,11536.0,1161.0,1161.0,0.0,0.0,0.0,0.0
670,8,12,401.0,True,354.0,True,10636.0,0,163,11537.0,11537.0,901.0,901.0,0.0,0.0,0.0,0.0
654,17,17,555.0,True,354.0,True,10420.0,0,162,11538.0,11538.0,1118.0,1118.0,0.0,0.0,0.0,0.0
614,2,23,684.0,True,432.0,True,9772.0,0,161,11539.0,11539.0,1767.0,1767.0,0.0,0.0,0.0,0.0
593,11,18,204.0,True,465.0,True,9480.0,0,160,11540.0,11540.0,2060.0,2060.0,0.0,0.0,0.0,0.0
583,30,2,1089.0,True,465.0,True,9315.0,0,159,11541.0,11541.0,2226.0,2226.0,0.0,0.0,0.0,0.0
531,3,1,3598.0,False,484.0,False,8373.0,0,158,11542.0,11542.0,3169.0,3169.0,0.0,0.0,0.0,0.0
646,6,22,2286.0,True,494.0,True,10303.0,0,157,11543.0,11543.0,1240.0,1240.0,0.0,0.0,0.0,0.0
343,3,15,850.0,True,497.0,True,5485.0,0,156,11544.0,11544.0,6059.0,6059.0,0.0,0.0,0.0,0.0
356,26,28,266.0,True,497.0,True,5698.0,0,155,11545.0,11545.0,5847.0,5847.0,0.0,0.0,0.0,0.0
474,1,24,129.0,True,527.0,False,7474.0,0,154,11546.0,11546.0,4072.0,4072.0,0.0,0.0,0.0,0.0
693,14,7,3598.0,False,540.0,False,10982.0,0,153,11547.0,11547.0,565.0,565.0,0.0,0.0,0.0,0.0
729,17,4,1.0,True,1.0,True,11547.0,0,153,11548.0,11549.0,1.0,2.0,0.0,0.0,1.0,1.0
442,10,18,3598.0,False,558.0,False,6924.0,0,152,11550.0,11550.0,4626.0,4626.0,0.0,0.0,0.0,0.0
446,27,16,3598.0,False,558.0,False,6998.0,0,151,11551.0,11551.0,4553.0,4553.0,0.0,0.0,0.0,0.0
450,13,25,3598.0,False,558.0,False,7052.0,0,150,11552.0,11552.0,4500.0,4500.0,0.0,0.0,0.0,0.0
