,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,MIPAttended,Stopped,MIPnotScheduled,MIPRunTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
112,9,5,1.0,True,1.0,True,1789.0,-1,0,0,0.0,68,2592.0,2592.0,803.0,803.0,0.0,0.0,0.0,0.0
113,12,24,1.0,True,1.0,True,1801.0,-1,0,0,0.0,87,2592.0,2592.0,791.0,791.0,0.0,0.0,0.0,0.0
114,31,25,1.0,True,1.0,True,1832.0,-1,0,0,0.0,90,2592.0,2592.0,760.0,760.0,0.0,0.0,0.0,0.0
115,23,14,1.0,True,1.0,True,1855.0,-1,0,0,0.0,75,2592.0,2592.0,737.0,737.0,0.0,0.0,0.0,0.0
116,22,12,1.0,True,1.0,True,1877.0,-1,0,0,0.0,89,2592.0,2592.0,715.0,715.0,0.0,0.0,0.0,0.0
117,2,9,3598.0,False,3598.0,False,1879.0,-1,0,0,0.0,6,2592.0,2592.0,713.0,713.0,0.0,0.0,0.0,0.0
118,1,9,1.0,True,1.0,True,1880.0,-1,0,0,0.0,76,2592.0,2592.0,712.0,712.0,0.0,0.0,0.0,0.0
119,6,23,1.0,True,1.0,True,1886.0,-1,0,0,0.0,83,2592.0,2592.0,706.0,706.0,0.0,0.0,0.0,0.0
120,28,24,1.0,True,1.0,True,1914.0,-1,0,0,0.0,79,2592.0,2592.0,678.0,678.0,0.0,0.0,0.0,0.0
121,9,16,1.0,True,1.0,True,1923.0,-1,0,0,0.0,94,2592.0,2592.0,669.0,669.0,0.0,0.0,0.0,0.0
122,19,27,7.0,True,7.0,True,1942.0,-1,0,0,0.0,46,2592.0,2592.0,650.0,650.0,0.0,0.0,0.0,0.0
123,26,21,3.0,True,3.0,True,1968.0,-1,0,0,0.0,55,2592.0,2592.0,624.0,624.0,0.0,0.0,0.0,0.0
124,31,1,1493.0,True,1493.0,True,1999.0,-1,0,0,0.0,15,2592.0,2592.0,593.0,593.0,0.0,0.0,0.0,0.0
125,21,19,3598.0,False,3598.0,False,2020.0,-1,0,0,0.0,9,2592.0,2592.0,572.0,572.0,0.0,0.0,0.0,0.0
126,8,9,4.0,True,4.0,True,2028.0,-1,0,0,0.0,52,2592.0,2592.0,564.0,564.0,0.0,0.0,0.0,0.0
127,26,11,3598.0,False,3598.0,False,2054.0,-1,0,0,0.0,2,2592.0,2592.0,538.0,538.0,0.0,0.0,0.0,0.0
128,6,26,1.0,True,1.0,True,2060.0,-1,0,0,0.0,85,2592.0,2592.0,532.0,532.0,0.0,0.0,0.0,0.0
129,14,17,1.0,True,1.0,True,2074.0,-1,0,0,0.0,69,2592.0,2592.0,518.0,518.0,0.0,0.0,0.0,0.0
130,19,17,1.0,True,1.0,True,2093.0,-1,0,0,0.0,74,2592.0,2592.0,499.0,499.0,0.0,0.0,0.0,0.0
131,21,22,1.0,True,1.0,True,2114.0,-1,0,0,0.0,65,2592.0,2592.0,478.0,478.0,0.0,0.0,0.0,0.0
132,9,17,52.0,True,52.0,True,2123.0,-1,0,0,0.0,31,2592.0,2592.0,469.0,469.0,0.0,0.0,0.0,0.0
133,12,19,235.0,True,235.0,True,2135.0,-1,0,0,0.0,22,2592.0,2592.0,457.0,457.0,0.0,0.0,0.0,0.0
134,19,7,6.0,True,6.0,True,2154.0,-1,0,0,0.0,48,2592.0,2592.0,438.0,438.0,0.0,0.0,0.0,0.0
135,6,13,2.0,True,2.0,True,2160.0,-1,0,0,0.0,60,2592.0,2592.0,432.0,432.0,0.0,0.0,0.0,0.0
136,29,29,310.0,True,310.0,True,2189.0,-1,0,0,0.0,20,2592.0,2592.0,403.0,403.0,0.0,0.0,0.0,0.0
137,23,3,1.0,True,1.0,True,2212.0,-1,0,0,0.0,86,2592.0,2592.0,380.0,380.0,0.0,0.0,0.0,0.0
138,6,18,2.0,True,2.0,True,2218.0,-1,0,0,0.0,58,2592.0,2592.0,374.0,374.0,0.0,0.0,0.0,0.0
139,10,17,2.0,True,2.0,True,2228.0,-1,0,0,0.0,59,2592.0,2592.0,364.0,364.0,0.0,0.0,0.0,0.0
140,13,22,1017.0,True,1017.0,True,2241.0,-1,0,0,0.0,17,2592.0,2592.0,351.0,351.0,0.0,0.0,0.0,0.0
141,30,5,2577.0,True,2577.0,True,2271.0,-1,0,0,0.0,13,2592.0,2592.0,321.0,321.0,0.0,0.0,0.0,0.0
142,7,24,3.0,True,3.0,True,2278.0,-1,0,0,0.0,57,2592.0,2592.0,314.0,314.0,0.0,0.0,0.0,0.0
143,2,5,99.0,True,99.0,True,2280.0,-1,0,0,0.0,25,2592.0,2592.0,312.0,312.0,0.0,0.0,0.0,0.0
144,15,27,1.0,True,1.0,True,2295.0,-1,0,0,0.0,66,2592.0,2592.0,297.0,297.0,0.0,0.0,0.0,0.0
145,26,4,132.0,True,132.0,True,2321.0,-1,0,0,0.0,24,2592.0,2592.0,271.0,271.0,0.0,0.0,0.0,0.0
146,12,17,45.0,True,45.0,True,2333.0,-1,0,0,0.0,32,2592.0,2592.0,259.0,259.0,0.0,0.0,0.0,0.0
147,22,19,90.0,True,90.0,True,2355.0,-1,0,0,0.0,26,2592.0,2592.0,237.0,237.0,0.0,0.0,0.0,0.0
148,1,5,3598.0,False,3598.0,False,2356.0,-1,0,0,0.0,1,2592.0,2592.0,236.0,236.0,0.0,0.0,0.0,0.0
149,14,7,1.0,True,1.0,True,2370.0,-1,0,0,0.0,71,2592.0,2592.0,222.0,222.0,0.0,0.0,0.0,0.0
150,9,26,1469.0,True,1469.0,True,2379.0,-1,0,0,0.0,16,2592.0,2592.0,213.0,213.0,0.0,0.0,0.0,0.0
151,9,22,2637.0,True,2637.0,True,2388.0,-1,0,0,0.0,12,2592.0,2592.0,204.0,204.0,0.0,0.0,0.0,0.0
152,19,10,1.0,True,1.0,True,2407.0,-1,0,0,0.0,81,2592.0,2592.0,185.0,185.0,0.0,0.0,0.0,0.0
153,16,1,244.0,True,244.0,True,2423.0,-1,0,0,0.0,21,2592.0,2592.0,169.0,169.0,0.0,0.0,0.0,0.0
154,16,23,10.0,True,10.0,True,2439.0,-1,0,0,0.0,44,2592.0,2592.0,153.0,153.0,0.0,0.0,0.0,0.0
155,27,8,2799.0,True,2799.0,True,2466.0,-1,0,0,0.0,11,2592.0,2592.0,126.0,126.0,0.0,0.0,0.0,0.0
156,1,10,2.0,True,2.0,True,2467.0,-1,0,0,0.0,62,2592.0,2592.0,125.0,125.0,0.0,0.0,0.0,0.0
157,13,7,657.0,True,657.0,True,2480.0,-1,0,0,0.0,18,2592.0,2592.0,112.0,112.0,0.0,0.0,0.0,0.0
158,19,26,503.0,True,503.0,True,2499.0,-1,0,0,0.0,19,2592.0,2592.0,93.0,93.0,0.0,0.0,0.0,0.0
159,1,20,3170.0,True,3170.0,True,2500.0,-1,0,0,0.0,10,2592.0,2592.0,92.0,92.0,0.0,0.0,0.0,0.0
160,23,28,22.0,True,22.0,True,2523.0,-1,0,0,0.0,40,2592.0,2592.0,69.0,69.0,0.0,0.0,0.0,0.0
161,6,11,3598.0,False,3598.0,False,2529.0,-1,0,0,0.0,8,2592.0,2592.0,63.0,63.0,0.0,0.0,0.0,0.0
162,20,20,1.0,True,1.0,True,2549.0,-1,0,0,0.0,92,2592.0,2592.0,43.0,43.0,0.0,0.0,0.0,0.0
163,16,4,8.0,True,8.0,True,2565.0,-1,0,0,0.0,45,2592.0,2592.0,27.0,27.0,0.0,0.0,0.0,0.0
164,3,3,2.0,True,2.0,True,2568.0,-1,0,0,0.0,63,2592.0,2592.0,24.0,24.0,0.0,0.0,0.0,0.0
165,29,25,3373.0,True,3373.0,True,2597.0,-1,0,0,0.0,0,2597.0,5970.0,0.0,3373.0,6.0,0.0,1.0,1.0
166,8,3,211.0,True,211.0,True,2605.0,-1,0,0,0.0,112,5971.0,5971.0,3366.0,3366.0,0.0,0.0,0.0,0.0
167,5,13,1582.0,True,1582.0,True,2610.0,-1,0,0,0.0,81,5971.0,5971.0,3361.0,3361.0,0.0,0.0,0.0,0.0
168,8,25,2.0,True,2.0,True,2618.0,-1,0,0,0.0,193,5971.0,5971.0,3353.0,3353.0,0.0,0.0,0.0,0.0
169,19,25,2518.0,True,2518.0,True,2637.0,-1,0,0,0.0,75,5971.0,5971.0,3334.0,3334.0,0.0,0.0,0.0,0.0
170,4,17,191.0,True,191.0,True,2641.0,-1,0,0,0.0,113,5971.0,5971.0,3330.0,3330.0,0.0,0.0,0.0,0.0
171,23,11,1.0,True,1.0,True,2664.0,-1,0,0,0.0,209,5971.0,5971.0,3307.0,3307.0,0.0,0.0,0.0,0.0
172,1,18,25.0,True,25.0,True,2665.0,-1,0,0,0.0,162,5971.0,5971.0,3306.0,3306.0,0.0,0.0,0.0,0.0
173,22,5,244.0,True,244.0,True,2687.0,-1,0,0,0.0,111,5971.0,5971.0,3284.0,3284.0,0.0,0.0,0.0,0.0
174,14,4,260.0,True,260.0,True,2701.0,-1,0,0,0.0,107,5971.0,5971.0,3270.0,3270.0,0.0,0.0,0.0,0.0
175,21,27,43.0,True,43.0,True,2722.0,-1,0,0,0.0,148,5971.0,5971.0,3249.0,3249.0,0.0,0.0,0.0,0.0
176,2,1,2.0,True,2.0,True,2724.0,-1,0,0,0.0,191,5971.0,5971.0,3247.0,3247.0,0.0,0.0,0.0,0.0
177,26,26,67.0,True,67.0,True,2750.0,-1,0,0,0.0,137,5971.0,5971.0,3221.0,3221.0,0.0,0.0,0.0,0.0
178,13,16,987.0,True,987.0,True,2763.0,-1,0,0,0.0,88,5971.0,5971.0,3208.0,3208.0,0.0,0.0,0.0,0.0
179,6,9,8.0,True,8.0,True,2769.0,-1,0,0,0.0,173,5971.0,5971.0,3202.0,3202.0,0.0,0.0,0.0,0.0
180,18,2,3098.0,True,3098.0,True,2787.0,-1,0,0,0.0,71,5971.0,5971.0,3184.0,3184.0,0.0,0.0,0.0,0.0
181,31,13,3598.0,False,3598.0,False,2818.0,-1,0,0,0.0,33,5971.0,5971.0,3153.0,3153.0,0.0,0.0,0.0,0.0
182,3,5,504.0,True,504.0,True,2821.0,-1,0,0,0.0,96,5971.0,5971.0,3150.0,3150.0,0.0,0.0,0.0,0.0
183,20,18,3598.0,False,3598.0,False,2841.0,-1,0,0,0.0,65,5971.0,5971.0,3130.0,3130.0,0.0,0.0,0.0,0.0
184,25,23,1695.0,True,1695.0,True,2866.0,-1,0,0,0.0,80,5971.0,5971.0,3105.0,3105.0,0.0,0.0,0.0,0.0
185,17,6,1.0,True,1.0,True,2883.0,-1,0,0,0.0,197,5971.0,5971.0,3088.0,3088.0,0.0,0.0,0.0,0.0
186,10,16,1.0,True,1.0,True,2893.0,-1,0,0,0.0,203,5971.0,5971.0,3078.0,3078.0,0.0,0.0,0.0,0.0
187,4,27,1.0,True,1.0,True,2897.0,-1,0,0,0.0,195,5971.0,5971.0,3074.0,3074.0,0.0,0.0,0.0,0.0
