,interArrivalTime,maximumWaitingTime,RealServiceTime,RealSolvable,PredictedServiceTime,PredictedSolvable,ArrivalTime,QueuedInstances,TimeServiceBegins,TimeServiceEnds,WaitingTimeInQueue,TimeInstanceInSystem,IdleTimeOfServer,VM,Attended,Solved
488,27,12,365.0,True,232.0,True,7714.0,153,8876.0,8876.0,1162.0,1162.0,0.0,0.0,0.0,0.0
363,18,18,345.0,True,246.0,True,5789.0,152,8877.0,8877.0,3088.0,3088.0,0.0,0.0,0.0,0.0
350,15,9,536.0,True,246.0,True,5585.0,151,8878.0,8878.0,3293.0,3293.0,0.0,0.0,0.0,0.0
337,31,5,342.0,True,246.0,True,5380.0,150,8879.0,8879.0,3499.0,3499.0,0.0,0.0,0.0,0.0
555,13,16,3598.0,False,263.0,False,8819.0,149,8880.0,8880.0,61.0,61.0,0.0,0.0,0.0,0.0
486,6,11,174.0,True,270.0,True,7672.0,148,8881.0,8881.0,1209.0,1209.0,0.0,0.0,0.0,0.0
506,12,26,223.0,True,270.0,True,8011.0,147,8882.0,8882.0,871.0,871.0,0.0,0.0,0.0,0.0
518,5,12,1535.0,True,272.0,True,8167.0,146,8883.0,8883.0,716.0,716.0,0.0,0.0,0.0,0.0
556,7,4,1322.0,True,272.0,True,8826.0,145,8884.0,8884.0,58.0,58.0,0.0,0.0,0.0,0.0
362,24,26,888.0,True,275.0,True,5771.0,144,8885.0,8885.0,3114.0,3114.0,0.0,0.0,0.0,0.0
349,14,27,1564.0,True,275.0,True,5570.0,143,8886.0,8886.0,3316.0,3316.0,0.0,0.0,0.0,0.0
547,3,20,3598.0,False,302.0,True,8694.0,142,8887.0,8887.0,193.0,193.0,0.0,0.0,0.0,0.0
509,16,26,3281.0,True,302.0,True,8066.0,141,8888.0,8888.0,822.0,822.0,0.0,0.0,0.0,0.0
375,20,14,354.0,True,305.0,True,5985.0,140,8889.0,8889.0,2904.0,2904.0,0.0,0.0,0.0,0.0
361,3,22,477.0,True,308.0,True,5747.0,139,8890.0,8890.0,3143.0,3143.0,0.0,0.0,0.0,0.0
469,8,5,16.0,True,402.0,True,7386.0,138,8891.0,8891.0,1505.0,1505.0,0.0,0.0,0.0,0.0
